Indicator_ID,Indicator_Name,Parent_Code,Parent_Name,Area_Code,Area_Name,Area_Type,Sex,Age,Category_Type,Category,Time_period,Value,Lower_CI_limit,Upper_CI_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_subnational_parent_value_or_percentiles
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2002 - 04,357.470645410522,353.398942762986,361.576885093201,30595.505,10826140,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2002 - 04,342.227967773802,338.151592963023,346.340611960625,27819.074,9865216,Value for Cornwall & Isles of Scilly combined,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2002 - 04,328.497408778742,323.643720814541,333.404801264598,18031.584,6534201,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2002 - 04,313.339020614782,308.621899448364,318.109195698398,17454.935,6579008,,,Same,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2002 - 04,279.242556310621,274.913326688973,283.622212950023,16281.161,6730216,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2002 - 04,273.817767712671,269.212882273241,278.480778577562,13879.106,5939907,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2002 - 04,255.849410155481,251.231712595024,260.529767877421,12021.978,5247903,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2002 - 04,252.975524659948,248.434877361547,257.577253822077,12231.029,5732156,Value for Cornwall & Isles of Scilly combined,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2002 - 04,235.099154523229,230.319487871486,239.951733862772,9530.156,4794087,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,,,2002 - 04,180.040828776062,179.022201318838,181.063793351944,120857.79199,76505386,,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2002 - 04,242.842512902855,238.678749453547,247.060315541477,13133.498478,6930484,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2002 - 04,218.704357325193,214.131667327252,223.349626623284,8808.925364,5084522,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2002 - 04,208.297528978818,203.959903304912,212.703715430654,8882.313382,5277600,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2002 - 04,195.412882004204,191.957666486447,198.91444914977,12298.567986,7437072,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2002 - 04,182.100379609222,178.193885578179,186.070455221286,8381.246646,5493256,Value for Cornwall & Isles of Scilly combined,,Same,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2002 - 04,183.045238318425,180.032411372073,186.09572285249,14152.741036,8283714,,,Same,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2002 - 04,172.782399748651,170.104382420477,175.491837410792,16048.569076,10251655,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2002 - 04,158.457882061777,155.87168956203,161.076083167343,14432.013902,9554033,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2002 - 04,151.409722082265,148.778515892538,154.07560211285,12741.689654,9018366,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,County & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2002 - 04,150.076939419767,147.380468944272,152.810067100163,11978.226466,9174684,Value for Cornwall & Isles of Scilly combined,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2002 - 04,231.730443558977,228.590719982892,234.902303692286,21052.292838,11481761,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2002 - 04,200.437556748273,197.571573589077,203.334543678881,18858.713772,11265962,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2002 - 04,194.176205563285,191.293252260331,197.091583364865,17455.315406,10374476,Value for Cornwall & Isles of Scilly combined,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2002 - 04,179.429906539773,176.065477476158,182.842232913852,10930.156666,6818574,,,Same,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2002 - 04,175.219463308792,171.936116848445,178.549549060834,10931.871662,6898148,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2002 - 04,161.121104814194,158.042956187952,164.243910088855,10528.392578,7059428,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2002 - 04,159.158578244384,155.877801861148,162.49071393753,9053.494732,6199761,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2002 - 04,150.427522449671,147.102811644793,153.80817264346,7847.485736,5474521,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2002 - 04,148.113891260752,144.850365141118,151.432009232183,7938.353194,5961797,Value for Cornwall & Isles of Scilly combined,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Female,All ages,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2002 - 04,137.977337455957,134.55356186091,141.465674027918,6261.715406,4970958,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,,,2002 - 04,246.007635642443,245.141424655911,246.876136027075,313092.98999,149799384,,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2002 - 04,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2002 - 04,336.3404499302,332.771839346531,339.937508251005,34620.529478,13618000,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2002 - 04,301.705926620988,297.787534106713,305.662564892608,23138.613364,9967193,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2002 - 04,286.249963640212,282.550082911216,289.985802641757,23337.040382,10385763,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2002 - 04,268.212451747512,265.264520940778,271.18480537449,32064.457986,14525489,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2002 - 04,251.29477364722,247.958261359501,254.664617357098,22094.059646,10741855,Value for Cornwall & Isles of Scilly combined,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2002 - 04,250.098153695144,247.53488131935,252.681281161245,36657.968036,16203723,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2002 - 04,235.537516703934,233.25732632456,237.834352844408,41251.867076,20053924,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2002 - 04,215.291421208197,213.091020563428,217.508819055685,36860.477902,18639773,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2002 - 04,207.1611416462,204.91890551145,209.421720629071,32882.148654,17630529,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2002 - 04,199.88977509865,197.621556709122,202.177363725808,30185.827466,18033135,Value for Cornwall & Isles of Scilly combined,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2002 - 04,320.683694109658,317.994416984105,323.389896092799,55442.962838,22526925,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2002 - 04,275.653906315946,273.210312131067,278.113787058903,49454.218772,22092102,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2002 - 04,265.088873838904,262.636628545819,267.558204015313,45274.389406,20239692,Value for Cornwall & Isles of Scilly combined,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2002 - 04,251.189225793876,248.288552071119,254.11519140054,28961.740666,13352775,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2002 - 04,241.417964742838,238.603162884941,244.25755824553,28386.806662,13477156,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2002 - 04,217.606338068349,214.998379972894,220.237935380643,26809.553578,13789644,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2002 - 04,214.454018779654,211.672937368751,217.262367454753,22932.600732,12139668,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2002 - 04,201.042515276521,198.245809584777,203.868691201481,19869.463736,10722424,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2002 - 04,199.069995086782,196.311414727622,201.85742574392,20169.382194,11693953,Value for Cornwall & Isles of Scilly combined,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2002 - 04,185.098856167916,182.201767870752,188.030212037567,15791.871406,9765045,,,Better,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,,,2003 - 05,306.305750179806,304.896659556738,307.719655386866,187500.245,73787882,,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2003 - 05,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2003 - 05,422.289665621485,416.423826978334,428.215967498445,20759.998,6748456,,,Worse,Not compared
92488,4.03 - Mortality rate from causes considered preventable,,,E92000001,England,Country,Male,All ages,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2003 - 05,378.469805097727,372.038416705113,384.98233714701,13891.646,4910067,,,Worse,Not compared
