Indicator_ID,Indicator_Name,Parent_Code,Parent_Name,Area_Code,Area_Name,Area_Type,Sex,Age,Category_Type,Category,Time_period,Value,Lower_CI_limit,Upper_CI_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_subnational_parent_value_or_percentiles
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2009/10,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,,,2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2010/11,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,,,2011/12,72.1696517917317,71.9334635516832,72.4058400317802,95800,133516,,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2011/12,66.5169800729722,,,7110,10689,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2011/12,68.9130095267843,,,8825,12806,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2011/12,71.0338591379484,,,7070,9953,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2011/12,77.7990351023124,,,9353,12022,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2011/12,78.989680825534,,,13166,16668,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2011/12,64.8622401266096,,,18033,27802,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2011/12,68.2004374627163,,,17149,25145,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2011/12,73.2348221449585,,,10953,14956,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2011/12,75.4075932048797,,,6614,8771,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2011/12,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2011/12,75.5839183152521,,,5922,7835,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2011/12,81.7076618603336,,,8670,10611,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2011/12,80.8019597730789,,,6267,7756,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2011/12,65.1783547682601,64.451075666109,65.9056338704112,10744,16484,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2011/12,65.327150953117,64.5268821130876,66.1274197931463,8876,13587,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2011/12,69.4242864054185,68.4311706990295,70.4174021118075,5740,8268,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2011/12,69.0956202995639,68.3755963655916,69.8156442335363,10933,15823,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2011/12,69.5667244367418,68.379471393453,70.7539774800306,4014,5770,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2011/12,70.4201959807341,69.7546050568386,71.0857869046296,12720,18063,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2011/12,75.6129386717945,74.9154482241446,76.3104291194445,11010,14561,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2011/12,78.0018688677776,77.2854201067943,78.7183176287609,10017,12842,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2011/12,74.213241616509,73.4181717561747,75.0083114768433,8631,11630,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2011/12,79.5426977195536,78.9269590609251,80.1584363781821,13115,16488,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2011/12,65.2430697801448,64.6977271377585,65.788412422531,19111,29292,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2011/12,66.8275196470426,66.2019102706094,67.4531290234758,14541,21759,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2011/12,71.1479979726305,70.4411649124242,71.8548310328368,11230,15784,,,Worse,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2011/12,73.3711262282691,72.6179178512881,74.1243346052501,9707,13230,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2011/12,73.0490164463076,72.2681627175297,73.8298701750856,9061,12404,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2011/12,76.8456375838926,75.8877733495754,77.8035018182098,5725,7450,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2011/12,74.6743095362168,73.7014394645692,75.6471796078643,5732,7676,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2011/12,76.0546208241892,75.1310507531051,76.9781908952734,6238,8202,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2011/12,81.3226666666667,80.533745381334,82.1115879519994,7624,9375,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2011/12,81.8672099712368,81.0404941768227,82.6939257656509,6831,8344,,,Better,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,,,2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Most deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second most deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth more deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fifth less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Fourth less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Third less deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Second least deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,District & UA deprivation deciles in England (IMD2010),Least deprived decile (IMD2010),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
92441,4.02 - Proportion of five year old children free from dental decay ,,,E92000001,England,Country,Persons,5 yrs,County & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2012/13,,,,,,Aggregated from all known lower geography values,,Not compared,Not compared
